Player_1,Player_2,Player_3,Player_4,Player_5,Player_6,Player_7,Player_8,Player_9,Player_10
"[4404458402, 'ASTROBOY99', 280, 235, 'JUNGLE', 'CHALLENGER', 'I', 1000, True, False, 270, 'SummonerSmite', 'SummonerFlash', 'Diana']","[4404458402, 'Ssumdayday', 273, 219, 'TOP', 'CHALLENGER', 'I', 1308, True, False, 298, 'SummonerDot', 'SummonerTeleport', 'Sejuani']","[4404458402, 'The Tank Man', 715, 684, 'UTILITY', 'CHALLENGER', 'I', 1051, True, False, 555, 'SummonerFlash', 'SummonerHeal', 'Sona']","[4404458402, 'Dragoon', 252, 210, 'TOP', 'CHALLENGER', 'I', 1111, True, False, 260, 'SummonerTeleport', 'SummonerFlash', 'Illaoi']","[4404458402, 'Fragile Fantasy', 179, 144, 'JUNGLE', 'CHALLENGER', 'I', 914, True, False, 57, 'SummonerSmite', 'SummonerFlash', 'Nunu']","[4404458402, 'Makima2', 284, 235, 'MIDDLE', 'GRANDMASTER', 'I', 706, False, False, 75, 'SummonerFlash', 'SummonerDot', 'Sylas']","[4404458402, 'FAFSA ABUSERS', 397, 379, 'BOTTOM', 'MASTER', 'I', 194, False, False, 488, 'SummonerFlash', 'SummonerHeal', 'Sivir']","[4404458402, 'Armored Mawdad', 528, 490, 'UTILITY', 'GRANDMASTER', 'I', 803, False, True, 288, 'SummonerFlash', 'SummonerDot', 'Taric']"

"[4406353188, 'FIXQUEUETIMES', 104, 57, 'TOP', 'GRANDMASTER', 'I', 507, False, False, 45, 'SummonerFlash', 'SummonerDot', 'Jax']","[4406353188, 'Rivëń', 147, 126, 'JUNGLE', 'GRANDMASTER', 'I', 774, True, False, 199, 'SummonerSmite', 'SummonerFlash', 'Khazix']","[4406353188, 'hoidro', 283, 258, 'MIDDLE', 'GRANDMASTER', 'I', 811, False, True, 656, 'SummonerDot', 'SummonerFlash', 'Fizz']","[4406353188, 'Deadsesne', 256, 226, 'BOTTOM', 'GRANDMASTER', 'I', 497, False, True, 293, 'SummonerFlash', 'SummonerTeleport', 'Kaisa']","[4406353188, 'Joyami', 477, 458, 'UTILITY', 'GRANDMASTER', 'I', 503, False, False, 964, 'SummonerFlash', 'SummonerHeal', 'Sona']","[4406353188, 'SappyMaskSalesmn', 394, 333, 'TOP', 'CHALLENGER', 'I', 915, True, False, 91, 'SummonerFlash', 'SummonerTeleport', 'Fiora']","[4406353188, 'Izateylon', 480, 447, 'JUNGLE', 'GRANDMASTER', 'I', 838, False, False, 608, 'SummonerSmite', 'SummonerFlash', 'Graves']","[4406353188, 'Miseviv', 173, 147, 'MIDDLE', 'CHALLENGER', 'I', 870, False, True, 818, 'SummonerFlash', 'SummonerDot', 'Sylas']","[4406353188, 'Eternix', 460, 430, 'BOTTOM', 'GRANDMASTER', 'I', 634, False, False, 659, 'SummonerFlash', 'SummonerExhaust', 'Jhin']","[4406353188, 'Tempos', 884, 827, 'UTILITY', 'CHALLENGER', 'I', 1320, True, True, 963, 'SummonerDot', 'SummonerFlash', 'Zilean']"
"[4412930268, 'yeet yah', 343, 316, 'TOP', 'GRANDMASTER', 'I', 668, True, False, 197, 'SummonerFlash', 'SummonerDot', 'Rumble']","[4412930268, 'OlderThanYourDad', 145, 115, 'JUNGLE', 'MASTER', 'I', 161, True, False, 64, 'SummonerSmite', 'SummonerFlash', 'Trundle']","[4412930268, 'Gay Conservative', 43, 40, 'MIDDLE', 'MASTER', 'I', 151, False, False, 163, 'SummonerFlash', 'SummonerTeleport', 'Syndra']","[4412930268, 'Samsâra', 436, 395, 'BOTTOM', 'CHALLENGER', 'I', 879, False, False, 181, 'SummonerFlash', 'SummonerBoost', 'Zeri']","[4412930268, 'Mercenary ø', 129, 106, 'UTILITY', 'DIAMOND', 'I', 17, False, False, 140, 'SummonerDot', 'SummonerFlash', 'Morgana']","[4412930268, 'gaigemingzijiedu', 85, 75, 'TOP', 'MASTER', 'I', 353, True, False, 143, 'SummonerFlash', 'SummonerTeleport', 'Annie']","[4412930268, 'bielaifanwo', 149, 150, 'JUNGLE', 'GRANDMASTER', 'I', 509, False, False, 184, 'SummonerSmite', 'SummonerFlash', 'Graves']","[4412930268, '0 n a t', 1035, 1008, 'MIDDLE', 'GRANDMASTER', 'I', 556, True, False, 644, 'SummonerTeleport', 'SummonerFlash', 'Taliyah']","[4412930268, 'Wishless', 64, 46, 'BOTTOM', 'MASTER', 'I', 281, False, False, 464, 'SummonerFlash', 'SummonerHaste', 'Seraphine']","[4412930268, 'Baeck', 361, 335, 'UTILITY', 'MASTER', 'I', 292, False, False, 377, 'SummonerFlash', 'SummonerDot', 'Nautilus']"

"[4411164538, 'jg path down', 882, 817, 'TOP', 'CHALLENGER', 'I', 1289, True, False, 592, 'SummonerFlash', 'SummonerTeleport', 'Fiora']","[4411164538, 'Delllarth', 440, 360, 'JUNGLE', 'CHALLENGER', 'I', 1403, True, True, 97, 'SummonerSmite', 'SummonerFlash', 'Viego']","[4411164538, 'Spìrit', 361, 326, 'MIDDLE', 'GRANDMASTER', 'I', 808, False, False, 473, 'SummonerFlash', 'SummonerTeleport', 'Sylas']","[4411164538, 'Protos', 461, 420, 'BOTTOM', 'CHALLENGER', 'I', 959, False, False, 663, 'SummonerHaste', 'SummonerExhaust', 'Nilah']","[4411164538, 'gonna win worlds', 180, 156, 'UTILITY', 'CHALLENGER', 'I', 1008, True, False, 364, 'SummonerHeal', 'SummonerFlash', 'Soraka']","[4411164538, 'rklckp251', 264, 217, 'TOP', 'CHALLENGER', 'I', 1025, True, False, 158, 'SummonerFlash', 'SummonerDot', 'Rumble']","[4411164538, 'no invade pls', 474, 412, 'JUNGLE', 'CHALLENGER', 'I', 1421, True, False, 575, 'SummonerFlash', 'SummonerSmite', 'Graves']","[4411164538, 'ZED04', 556, 509, 'MIDDLE', 'CHALLENGER', 'I', 1038, True, False, 278, 'SummonerDot', 'SummonerFlash', 'Zed']","[4411164538, 'Breezyyy', 526, 500, 'BOTTOM', 'CHALLENGER', 'I', 882, False, False, 769, 'SummonerHaste', 'SummonerFlash', 'Zeri']","[4411164538, 'SandPaperX', 320, 290, 'UTILITY', 'GRANDMASTER', 'I', 797, False, True, 520, 'SummonerDot', 'SummonerExhaust', 'Yuumi']"

"[4408140376, 'douyin tony top', 882, 817, 'TOP', 'CHALLENGER', 'I', 1289, True, False, 590, 'SummonerFlash', 'SummonerTeleport', 'Jayce']","[4408140376, 'King Dantes', 182, 191, 'JUNGLE', 'GRANDMASTER', 'I', 495, False, False, 126, 'SummonerSmite', 'SummonerHaste', 'Hecarim']","[4408140376, 'deathwalker222', 390, 361, 'MIDDLE', 'GRANDMASTER', 'I', 641, False, False, 548, 'SummonerFlash', 'SummonerHaste', 'Swain']","[4408140376, 'goth titties', 351, 315, 'BOTTOM', 'CHALLENGER', 'I', 860, True, False, 485, 'SummonerFlash', 'SummonerHaste', 'Vayne']","[4408140376, 'Downy Hyung', 183, 154, 'UTILITY', 'CHALLENGER', 'I', 979, False, False, 213, 'SummonerDot', 'SummonerFlash', 'Pyke']","[4408140376, 'PoopSwag69', 642, 638, 'TOP', 'MASTER', 'I', 442, False, False, 862, 'SummonerFlash', 'SummonerDot', 'Aatrox']","[4408140376, 'Pentaless', 389, 331, 'JUNGLE', 'CHALLENGER', 'I', 1352, True, False, 147, 'SummonerSmite', 'SummonerFlash', 'Nunu']","[4408140376, '10X JG', 195, 171, 'MIDDLE', 'GRANDMASTER', 'I', 499, False, False, 49, 'SummonerFlash', 'SummonerDot', 'Lux']","[4408140376, 'itzz Wags 2', 457, 422, 'BOTTOM', 'CHALLENGER', 'I', 867, False, False, 304, 'SummonerHeal', 'SummonerFlash', 'Jhin']","[4408140376, 'Tempos', 884, 830, 'UTILITY', 'CHALLENGER', 'I', 1272, True, False, 964, 'SummonerExhaust', 'SummonerFlash', 'Sona']"

"[4409655609, 'pulse', 728, 693, 'TOP', 'CHALLENGER', 'I', 896, False, False, 603, 'SummonerDot', 'SummonerFlash', 'Shen']","[4409655609, 'Yu ljin', 518, 507, 'JUNGLE', 'GRANDMASTER', 'I', 596, True, False, 170, 'SummonerSmite', 'SummonerFlash', 'LeeSin']","[4409655609, 'Poyisama', 347, 304, 'MIDDLE', 'CHALLENGER', 'I', 991, True, False, 92, 'SummonerFlash', 'SummonerTeleport', 'Ahri']","[4409655609, 'nobody knows0', 207, 157, 'BOTTOM', 'CHALLENGER', 'I', 1206, True, False, 47, 'SummonerFlash', 'SummonerHaste', 'Zeri']","[4409655609, 'AwakenedGenius', 580, 535, 'UTILITY', 'GRANDMASTER', 'I', 755, False, False, 524, 'SummonerDot', 'SummonerFlash', 'Seraphine']","[4409655609, 'roguebunny0', 586, 553, 'TOP', 'GRANDMASTER', 'I', 808, True, True, 554, 'SummonerTeleport', 'SummonerFlash', 'Poppy']","[4409655609, 'Izateylon', 480, 448, 'JUNGLE', 'GRANDMASTER', 'I', 821, False, False, 610, 'SummonerSmite', 'SummonerFlash', 'Viego']","[4409655609, 'Tokiyami', 265, 230, 'MIDDLE', 'GRANDMASTER', 'I', 788, False, False, 112, 'SummonerDot', 'SummonerFlash', 'Akali']","[4409655609, 'Minui', 265, 221, 'BOTTOM', 'CHALLENGER', 'I', 980, False, True, 72, 'SummonerHaste', 'SummonerFlash', 'Sivir']","[4409655609, 'MEECHOL', 197, 157, 'UTILITY', 'GRANDMASTER', 'I', 847, False, True, 309, 'SummonerDot', 'SummonerFlash', 'Zilean']"

"[4414098148, 'Ke Ni Jiu Shi FW', 195, 183, 'TOP', 'GRANDMASTER', 'I', 492, True, False, 176, 'SummonerFlash', 'SummonerTeleport', 'Jax']","[4414098148, 'c2 meteos', 504, 428, 'JUNGLE', 'CHALLENGER', 'I', 1505, True, False, 613, 'SummonerHaste', 'SummonerSmite', 'Olaf']","[4414098148, 'NebuIa', 711, 644, 'MIDDLE', 'CHALLENGER', 'I', 905, False, False, 163, 'SummonerFlash', 'SummonerBarrier', 'Zeri']","[4414098148, 'Talbot XD', 337, 297, 'BOTTOM', 'CHALLENGER', 'I', 884, True, True, 611, 'SummonerFlash', 'SummonerExhaust', 'Seraphine']","[4414098148, 'Ruel', 160, 111, 'UTILITY', 'GRANDMASTER', 'I', 678, False, False, 69, 'SummonerHeal', 'SummonerFlash', 'Sona']","[4414098148, 'HyBriDZz', 364, 333, 'TOP', 'GRANDMASTER', 'I', 794, False, False, 302, 'SummonerDot', 'SummonerFlash', 'Aatrox']","[4414098148, 'at daggers drawn', 104, 78, 'JUNGLE', 'GRANDMASTER', 'I', 539, False, False, 45, 'SummonerFlash', 'SummonerSmite', 'Diana']","[4414098148, 'lil opressar', 295, 258, 'MIDDLE', 'CHALLENGER', 'I', 862, False, False, 437, 'SummonerFlash', 'SummonerDot', 'Yasuo']","[4414098148, 'TK 2023', 322, 289, 'BOTTOM', 'GRANDMASTER', 'I', 846, False, False, 342, 'SummonerFlash', 'SummonerHeal', 'Kaisa']","[4414098148, 'summer games', 189, 143, 'UTILITY', 'CHALLENGER', 'I', 1189, True, False, 64, 'SummonerDot', 'SummonerFlash', 'Renata']"

"[4411356608, 'Manco', 173, 138, 'TOP', 'GRANDMASTER', 'I', 749, False, False, 465, 'SummonerDot', 'SummonerFlash', 'Teemo']","[4411356608, 'Jungler99', 331, 294, 'JUNGLE', 'GRANDMASTER', 'I', 689, False, False, 277, 'SummonerSmite', 'SummonerFlash', 'Volibear']","[4411356608, 'back to diamond', 200, 162, 'MIDDLE', 'CHALLENGER', 'I', 1078, True, False, 388, 'SummonerHaste', 'SummonerFlash', 'Nasus']","[4411356608, 'ReXpeita', 234, 177, 'BOTTOM', 'CHALLENGER', 'I', 1518, True, False, 69, 'SummonerFlash', 'SummonerHaste', 'Twitch']","[4411356608, 'suffix', 445, 411, 'UTILITY', 'GRANDMASTER', 'I', 750, False, False, 542, 'SummonerDot', 'SummonerFlash', 'MissFortune']","[4411356608, 'ƒortunate', 169, 116, 'TOP', 'CHALLENGER', 'I', 1024, True, False, 180, 'SummonerDot', 'SummonerFlash', 'Riven']","[4411356608, 'Artorias X', 1004, 959, 'JUNGLE', 'GRANDMASTER', 'I', 805, False, False, 323, 'SummonerFlash', 'SummonerSmite', 'Belveth']","[4411356608, 'WillEvan1', 175, 118, 'MIDDLE', 'CHALLENGER', 'I', 1000, False, False, 81, 'SummonerFlash', 'SummonerTeleport', 'Ekko']","[4411356608, 'penq ', 160, 119, 'BOTTOM', 'CHALLENGER', 'I', 898, False, False, 118, 'SummonerBoost', 'SummonerFlash', 'Kalista']","[4411356608, 'destiny9', 232, 207, 'UTILITY', 'GRANDMASTER', 'I', 795, False, False, 245, 'SummonerFlash', 'SummonerDot', 'Alistar']"

"[4410484603, 'TTV KoKooPuffs', 325, 284, 'TOP', 'CHALLENGER', 'I', 925, True, False, 99, 'SummonerFlash', 'SummonerDot', 'MonkeyKing']","[4410484603, 'PW jiahaoyou', 209, 144, 'JUNGLE', 'MASTER', 'I', 354, False, False, 334, 'SummonerFlash', 'SummonerSmite', 'Talon']","[4410484603, '00006CE5000054E5', 81, 73, 'MIDDLE', 'MASTER', 'I', 312, False, False, 75, 'SummonerFlash', 'SummonerDot', 'Lissandra']","[4410484603, 'ReXpeita', 234, 177, 'BOTTOM', 'CHALLENGER', 'I', 1518, True, False, 69, 'SummonerFlash', 'SummonerHaste', 'Rammus']","[4410484603, 'Pockus', 470, 437, 'UTILITY', 'CHALLENGER', 'I', 971, False, True, 617, 'SummonerFlash', 'SummonerHeal', 'Senna']","[4410484603, 'GeneralSn1per', 384, 311, 'TOP', 'CHALLENGER', 'I', 1528, True, False, 106, 'SummonerTeleport', 'SummonerHaste', 'Fiora']","[4410484603, 'Enemies', 344, 320, 'JUNGLE', 'GRANDMASTER', 'I', 686, True, False, 424, 'SummonerSmite', 'SummonerFlash', 'Nunu']","[4410484603, 'Extan', 157, 127, 'MIDDLE', 'MASTER', 'I', 335, False, False, 119, 'SummonerFlash', 'SummonerDot', 'Akali']","[4410484603, 'NMSLWSNDHJYZ666', 160, 109, 'BOTTOM', 'CHALLENGER', 'I', 1148, False, True, 78, 'SummonerFlash', 'SummonerExhaust', 'Ezreal']","[4410484603, 'DrewDozer', 256, 211, 'UTILITY', 'CHALLENGER', 'I', 1030, False, False, 611, 'SummonerHeal', 'SummonerFlash', 'Sona']"

"[4413747045, 'Cowfan', 178, 146, 'TOP', 'GRANDMASTER', 'I', 584, False, True, 527, 'SummonerDot', 'SummonerFlash', 'Mordekaiser']","[4413747045, 'GYMK1NG', 232, 214, 'JUNGLE', 'GRANDMASTER', 'I', 596, True, False, 255, 'SummonerFlash', 'SummonerSmite', 'Diana']","[4413747045, 'waIm', 79, 52, 'MIDDLE', 'GRANDMASTER', 'I', 738, False, False, 37, 'SummonerDot', 'SummonerFlash', 'Irelia']","[4413747045, 'Saico', 797, 754, 'BOTTOM', 'CHALLENGER', 'I', 1096, True, True, 985, 'SummonerHeal', 'SummonerFlash', 'Ezreal']","[4413747045, 'duong pro', 207, 187, 'UTILITY', 'GRANDMASTER', 'I', 537, True, False, 419, 'SummonerFlash', 'SummonerDot', 'Karma']","[4413747045, 'Ginô', 378, 350, 'TOP', 'GRANDMASTER', 'I', 520, False, False, 557, 'SummonerFlash', 'SummonerDot', 'Sett']","[4413747045, 'bielaifanwo', 149, 150, 'JUNGLE', 'GRANDMASTER', 'I', 509, False, False, 185, 'SummonerSmite', 'SummonerFlash', 'Khazix']","[4413747045, 'Busio3', 308, 288, 'MIDDLE', 'GRANDMASTER', 'I', 709, False, False, 250, 'SummonerDot', 'SummonerFlash', 'Leblanc']","[4413747045, 'bmfx2', 124, 92, 'BOTTOM', 'GRANDMASTER', 'I', 850, False, False, 49, 'SummonerHeal', 'SummonerFlash', 'Nilah']","[4413747045, 'SkyTec', 246, 209, 'UTILITY', 'CHALLENGER', 'I', 1005, True, False, 208, 'SummonerDot', 'SummonerFlash', 'Vi']"

"[4412488961, 'Meinya Fan', 278, 239, 'TOP', 'CHALLENGER', 'I', 1074, True, False, 147, 'SummonerHaste', 'SummonerTeleport', 'Fiora']","[4412488961, 'Karasmai v9 ', 408, 381, 'JUNGLE', 'CHALLENGER', 'I', 905, False, False, 366, 'SummonerFlash', 'SummonerSmite', 'Kayn']","[4412488961, 'qwerasdzxc', 287, 257, 'MIDDLE', 'GRANDMASTER', 'I', 843, False, False, 72, 'SummonerTeleport', 'SummonerFlash', 'Leblanc']","[4412488961, 'NMSLWSNDHJYZ666', 160, 109, 'BOTTOM', 'CHALLENGER', 'I', 1148, False, True, 79, 'SummonerFlash', 'SummonerBoost', 'Lucian']","[4412488961, 'ReasonToBelieve', 674, 620, 'UTILITY', 'CHALLENGER', 'I', 1281, True, False, 570, 'SummonerDot', 'SummonerFlash', 'Nami']","[4412488961, 'TwTv KoKooPuffs', 938, 898, 'TOP', 'CHALLENGER', 'I', 1049, True, False, 436, 'SummonerDot', 'SummonerTeleport', 'Sejuani']","[4412488961, 'ylxmml', 173, 134, 'JUNGLE', 'CHALLENGER', 'I', 913, False, False, 54, 'SummonerSmite', 'SummonerFlash', 'Talon']","[4412488961, 'zykorocksplutx', 1145, 1110, 'MIDDLE', 'CHALLENGER', 'I', 884, False, False, 555, 'SummonerFlash', 'SummonerDot', 'Syndra']","[4412488961, 'humzh', 374, 348, 'BOTTOM', 'GRANDMASTER', 'I', 794, False, False, 351, 'SummonerFlash', 'SummonerExhaust', 'Jhin']","[4412488961, '100 Sword', 283, 220, 'UTILITY', 'CHALLENGER', 'I', 1378, True, False, 426, 'SummonerDot', 'SummonerFlash', 'Thresh']"

"[4413100847, 'Free Top', 270, 229, 'TOP', 'CHALLENGER', 'I', 1049, True, False, 136, 'SummonerTeleport', 'SummonerFlash', 'Gangplank']","[4413100847, '03jg', 406, 369, 'JUNGLE', 'CHALLENGER', 'I', 915, False, False, 312, 'SummonerSmite', 'SummonerFlash', 'Graves']","[4413100847, 'zykorocksplutx', 1145, 1110, 'MIDDLE', 'CHALLENGER', 'I', 884, False, False, 556, 'SummonerFlash', 'SummonerDot', 'Neeko']","[4413100847, 'TEAMLUKEE', 175, 137, 'BOTTOM', 'GRANDMASTER', 'I', 509, False, False, 520, 'SummonerHaste', 'SummonerFlash', 'Sivir']","[4413100847, 'Nightmisty', 207, 162, 'UTILITY', 'CHALLENGER', 'I', 961, False, True, 710, 'SummonerFlash', 'SummonerDot', 'Janna']","[4413100847, 'Ke Ni Jiu Shi FW', 195, 183, 'TOP', 'GRANDMASTER', 'I', 492, True, False, 174, 'SummonerFlash', 'SummonerDot', 'Fiora']","[4413100847, 'Vessel of Hope', 149, 115, 'JUNGLE', 'GRANDMASTER', 'I', 629, True, True, 48, 'SummonerFlash', 'SummonerSmite', 'LeeSin']","[4413100847, 'ToastyAlex', 422, 357, 'MIDDLE', 'CHALLENGER', 'I', 1319, True, True, 446, 'SummonerFlash', 'SummonerTeleport', 'Sylas']","[4413100847, 'NebuIa', 711, 644, 'BOTTOM', 'CHALLENGER', 'I', 905, False, False, 162, 'SummonerFlash', 'SummonerHaste', 'Jhin']","[4413100847, 'winter', 216, 163, 'UTILITY', 'GRANDMASTER', 'I', 589, False, False, 405, 'SummonerFlash', 'SummonerHeal', 'Ashe']"

"[4412883031, 'nt guys', 203, 167, 'TOP', 'GRANDMASTER', 'I', 743, False, False, 677, 'SummonerHaste', 'SummonerTeleport', 'Singed']","[4412883031, 'YYJ', 346, 311, 'JUNGLE', 'GRANDMASTER', 'I', 765, True, False, 910, 'SummonerSmite', 'SummonerFlash', 'Kindred']","[4412883031, 'Poyisama', 347, 304, 'MIDDLE', 'CHALLENGER', 'I', 991, True, False, 92, 'SummonerFlash', 'SummonerTeleport', 'Akali']","[4412883031, 'humzh', 374, 348, 'BOTTOM', 'GRANDMASTER', 'I', 794, False, False, 353, 'SummonerFlash', 'SummonerExhaust', 'Samira']","[4412883031, 'June Yongarimin', 150, 106, 'UTILITY', 'CHALLENGER', 'I', 1012, False, True, 68, 'SummonerDot', 'SummonerFlash', 'Nautilus']","[4412883031, 'Vase Admirer', 195, 157, 'TOP', 'GRANDMASTER', 'I', 836, False, False, 229, 'SummonerFlash', 'SummonerDot', 'Kled']","[4412883031, 'Kenvi', 72, 51, 'JUNGLE', 'GRANDMASTER', 'I', 755, False, False, 197, 'SummonerFlash', 'SummonerSmite', 'LeeSin']","[4412883031, 'young7', 235, 194, 'MIDDLE', 'CHALLENGER', 'I', 968, False, False, 410, 'SummonerFlash', 'SummonerTeleport', 'Sylas']","[4412883031, 'Karen Osp fan', 293, 243, 'BOTTOM', 'CHALLENGER', 'I', 1034, False, False, 260, 'SummonerFlash', 'SummonerHeal', 'Sivir']","[4412883031, 'Ayukura', 250, 211, 'UTILITY', 'GRANDMASTER', 'I', 843, False, True, 380, 'SummonerFlash', 'SummonerDot', 'Lulu']"

"[4414385099, 'Poyisama', 347, 304, 'TOP', 'CHALLENGER', 'I', 991, True, False, 93, 'SummonerFlash', 'SummonerTeleport', 'Gnar']","[4414385099, 'Artorias X', 1004, 959, 'JUNGLE', 'GRANDMASTER', 'I', 805, False, False, 326, 'SummonerFlash', 'SummonerSmite', 'Belveth']","[4414385099, 'zykorocksplutx', 1145, 1110, 'MIDDLE', 'CHALLENGER', 'I', 884, False, False, 558, 'SummonerFlash', 'SummonerTeleport', 'Cassiopeia']","[4414385099, 'way to go', 49, 52, 'BOTTOM', 'MASTER', 'I', 5, False, False, 43, 'SummonerHaste', 'SummonerFlash', 'KogMaw']","[4414385099, 'Breezyyy', 526, 500, 'UTILITY', 'CHALLENGER', 'I', 882, False, False, 771, 'SummonerDot', 'SummonerFlash', 'Lulu']","[4414385099, 'Meslo', 313, 279, 'TOP', 'CHALLENGER', 'I', 943, False, False, 183, 'SummonerTeleport', 'SummonerHaste', 'Shyvana']","[4414385099, 'Keel7', 'NULL', 'NULL', 'JUNGLE', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 625, 'SummonerFlash', 'SummonerSmite', 'Elise']","[4414385099, 'RobbyBob', 185, 147, 'MIDDLE', 'CHALLENGER', 'I', 939, True, False, 468, 'SummonerFlash', 'SummonerTeleport', 'Yone']","[4414385099, 'bmfx2', 124, 92, 'BOTTOM', 'GRANDMASTER', 'I', 850, False, False, 49, 'SummonerHeal', 'SummonerFlash', 'Xayah']","[4414385099, 'winter', 216, 163, 'UTILITY', 'GRANDMASTER', 'I', 589, False, False, 406, 'SummonerFlash', 'SummonerDot', 'Rakan']"

"[4412434116, 'Ethiridis', 385, 367, 'TOP', 'GRANDMASTER', 'I', 685, False, False, 567, 'SummonerFlash', 'SummonerDot', 'Riven']","[4412434116, 'timal', 211, 142, 'JUNGLE', 'CHALLENGER', 'I', 1532, True, True, 62, 'SummonerFlash', 'SummonerSmite', 'Rumble']","[4412434116, 'heng shao ye', 271, 257, 'MIDDLE', 'MASTER', 'I', 316, False, False, 63, 'SummonerHaste', 'SummonerFlash', 'Galio']","[4412434116, '20031028', 'NULL', 'NULL', 'BOTTOM', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 301, 'SummonerFlash', 'SummonerTeleport', 'Ezreal']","[4412434116, 'ReasonToBelieve', 674, 620, 'UTILITY', 'CHALLENGER', 'I', 1281, True, False, 569, 'SummonerDot', 'SummonerFlash', 'Karma']","[4412434116, 'TheRuinedJanna', 296, 205, 'JUNGLE', 'CHALLENGER', 'I', 950, False, False, 152, 'SummonerFlash', 'SummonerSmite', 'Janna']","[4412434116, 'provlng', 368, 328, 'JUNGLE', 'CHALLENGER', 'I', 992, True, False, 740, 'SummonerSmite', 'SummonerFlash', 'Graves']","[4412434116, 'multigrainbread', 'NULL', 'NULL', 'MIDDLE', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 95, 'SummonerTeleport', 'SummonerFlash', 'Swain']","[4412434116, 'NMSLWSNDHJYZ666', 160, 109, 'BOTTOM', 'CHALLENGER', 'I', 1148, False, True, 79, 'SummonerFlash', 'SummonerHaste', 'Aphelios']","[4412434116, 'Jido', 298, 273, 'UTILITY', 'GRANDMASTER', 'I', 677, False, True, 614, 'SummonerFlash', 'SummonerDot', 'Thresh']"

"[4414468219, 'Kaizer Morde', 244, 201, 'TOP', 'CHALLENGER', 'I', 902, False, False, 409, 'SummonerTeleport', 'SummonerFlash', 'Yorick']","[4414468219, 'Dimitrylol', 218, 181, 'JUNGLE', 'GRANDMASTER', 'I', 803, False, False, 165, 'SummonerFlash', 'SummonerSmite', 'Vi']","[4414468219, 'Nem9', 482, 450, 'MIDDLE', 'GRANDMASTER', 'I', 833, False, False, 888, 'SummonerFlash', 'SummonerTeleport', 'Sylas']","[4414468219, 'Neøø', 280, 223, 'BOTTOM', 'CHALLENGER', 'I', 1460, True, False, 642, 'SummonerFlash', 'SummonerHeal', 'Samira']","[4414468219, 'destiny9', 233, 210, 'UTILITY', 'GRANDMASTER', 'I', 768, False, False, 246, 'SummonerFlash', 'SummonerDot', 'Alistar']","[4414468219, 'TFBlade2', 253, 194, 'TOP', 'CHALLENGER', 'I', 1309, True, False, 166, 'SummonerFlash', 'SummonerTeleport', 'Irelia']","[4414468219, 'Axwerbit', 193, 146, 'JUNGLE', 'CHALLENGER', 'I', 980, True, False, 58, 'SummonerSmite', 'SummonerHaste', 'Olaf']","[4414468219, 'neeko sex king', 184, 164, 'MIDDLE', 'GRANDMASTER', 'I', 684, True, False, 265, 'SummonerFlash', 'SummonerDot', 'Neeko']","[4414468219, 'Selfmáde', 290, 286, 'BOTTOM', 'GRANDMASTER', 'I', 576, False, False, 137, 'SummonerBoost', 'SummonerFlash', 'Sivir']","[4414468219, 'HamsterB0Y', 1374, 1345, 'UTILITY', 'GRANDMASTER', 'I', 643, False, False, 793, 'SummonerFlash', 'SummonerExhaust', 'Bard']"

"[4414098148, 'Ke Ni Jiu Shi FW', 199, 186, 'TOP', 'GRANDMASTER', 'I', 512, True, True, 176, 'SummonerFlash', 'SummonerTeleport', 'Jax']","[4414098148, 'c2 meteos', 505, 429, 'JUNGLE', 'CHALLENGER', 'I', 1501, True, False, 613, 'SummonerHaste', 'SummonerSmite', 'Olaf']","[4414098148, 'NebuIa', 713, 648, 'MIDDLE', 'CHALLENGER', 'I', 870, False, False, 163, 'SummonerFlash', 'SummonerBarrier', 'Zeri']","[4414098148, 'Talbot XD', 337, 297, 'BOTTOM', 'CHALLENGER', 'I', 884, True, True, 611, 'SummonerFlash', 'SummonerExhaust', 'Seraphine']","[4414098148, 'Ruel', 163, 112, 'UTILITY', 'GRANDMASTER', 'I', 713, False, True, 69, 'SummonerHeal', 'SummonerFlash', 'Sona']","[4414098148, 'HyBriDZz', 364, 333, 'TOP', 'GRANDMASTER', 'I', 794, False, False, 302, 'SummonerDot', 'SummonerFlash', 'Aatrox']","[4414098148, 'at daggers drawn', 104, 80, 'JUNGLE', 'GRANDMASTER', 'I', 509, False, False, 45, 'SummonerFlash', 'SummonerSmite', 'Diana']","[4414098148, 'lil opressar', 295, 258, 'MIDDLE', 'CHALLENGER', 'I', 862, False, False, 437, 'SummonerFlash', 'SummonerDot', 'Yasuo']","[4414098148, 'TK 2023', 323, 290, 'BOTTOM', 'GRANDMASTER', 'I', 846, False, False, 342, 'SummonerFlash', 'SummonerHeal', 'Kaisa']","[4414098148, 'summer games', 189, 143, 'UTILITY', 'CHALLENGER', 'I', 1189, True, False, 64, 'SummonerDot', 'SummonerFlash', 'Renata']"

